Date,Price,Open,High,Low,Volume,Change,
"Aug 28, 2019","37,451.84","37,655.77","37,687.82","37,249.19",28.65M,-0.50%,
"Aug 29, 2019","37,068.93","37,381.80","37,381.80","36,987.35",31.68M,-1.02%,
"Aug 30, 2019","37,332.79","37,222.26","37,397.97","36,829.81",33.42M,0.71%,
"Sep 03, 2019","36,562.91","37,181.76","37,188.38","36,466.01",23.57M,-2.06%,
"Sep 04, 2019","36,724.74","36,575.24","36,776.31","36,409.54",25.65M,0.44%,
"Sep 05, 2019","36,644.42","36,821.71","36,898.99","36,541.88",27.42M,-0.22%,
"Sep 06, 2019","36,981.77","36,785.59","37,012.98","36,727.66",23.05M,0.92%,
"Sep 09, 2019","37,145.45","36,969.48","37,244.08","36,784.47",25.32M,0.44%,
"Sep 11, 2019","37,270.82","37,251.03","37,343.46","37,193.57",36.67M,0.34%,
"Sep 12, 2019","37,104.28","37,330.47","37,435.15","37,048.67",27.46M,-0.45%,
"Sep 13, 2019","37,384.99","37,175.86","37,413.50","37,000.09",34.26M,0.76%,
"Sep 16, 2019","37,123.31","37,204.56","37,302.06","37,028.94",19.89M,-0.70%,
"Sep 17, 2019","36,481.09","37,169.46","37,169.56","36,419.09",20.49M,-1.73%,
"Sep 18, 2019","36,563.88","36,621.38","36,712.99","36,465.92",25.43M,0.23%,
"Sep 19, 2019","36,093.47","36,613.93","36,613.93","35,987.80",31.75M,-1.29%,
"Sep 20, 2019","38,014.62","36,214.92","38,378.02","36,085.74",61.03M,5.32%,
"Sep 23, 2019","39,090.03","38,844.00","39,441.12","38,674.04",56.15M,2.83%,
"Sep 24, 2019","39,097.14","39,135.28","39,306.37","38,913.06",30.60M,0.02%,
"Sep 25, 2019","38,593.52","39,087.20","39,087.20","38,510.97",28.78M,-1.29%,
"Sep 26, 2019","38,989.74","38,700.48","39,158.07","38,676.11",33.23M,1.03%,
"Sep 27, 2019","38,822.57","39,003.13","39,107.37","38,782.60",39.20M,-0.43%,
"Sep 30, 2019","38,667.33","38,873.12","38,873.12","38,401.09",49.01M,-0.40%,
"Oct 01, 2019","38,305.41","38,813.48","38,923.78","37,929.89",75.38M,-0.94%,
"Oct 03, 2019","38,106.87","38,137.87","38,310.93","37,957.56",59.17M,-0.52%,
"Oct 04, 2019","37,673.31","38,401.49","38,403.54","37,633.36",52.89M,-1.14%,
"Oct 07, 2019","37,531.98","37,853.80","37,919.47","37,480.53",40.41M,-0.38%,
"Oct 09, 2019","38,177.95","37,628.05","38,209.84","37,415.83",36.39M,1.72%,
"Oct 10, 2019","37,880.40","38,130.23","38,130.23","37,802.93",27.26M,-0.78%,
"Oct 11, 2019","38,127.08","37,994.48","38,345.41","37,737.85",39.38M,0.65%,
"Oct 14, 2019","38,214.47","38,208.24","38,513.69","38,066.13",28.53M,0.23%,
"Oct 15, 2019","38,506.09","38,316.49","38,635.19","38,238.27",26.23M,0.76%,
"Oct 16, 2019","38,598.99","38,637.05","38,666.38","38,416.67",27.52M,0.24%,
"Oct 17, 2019","39,052.06","38,647.44","39,104.69","38,557.43",47.10M,1.17%,
"Oct 18, 2019","39,298.38","39,087.83","39,361.06","38,963.60",42.37M,0.63%,
"Oct 22, 2019","38,963.84","39,233.40","39,426.47","38,924.85",54.47M,-0.85%,
"Oct 23, 2019","39,058.83","39,063.84","39,196.67","38,866.08",41.00M,0.24%,
"Oct 24, 2019","39,020.39","39,223.01","39,327.15","38,840.76",36.63M,-0.10%,
"Oct 25, 2019","39,058.06","39,201.67","39,241.61","38,718.27",48.57M,0.10%,
"Oct 29, 2019","39,831.84","39,293.49","39,917.01","39,254.12",50.52M,1.98%,
"Oct 30, 2019","40,051.87","40,055.63","40,178.12","39,805.11",37.24M,0.55%,
"Oct 31, 2019","40,129.05","40,211.99","40,392.22","40,054.89",87.85M,0.19%,
"Nov 01, 2019","40,165.03","40,196.07","40,283.30","40,014.23",56.98M,0.09%,
"Nov 04, 2019","40,301.96","40,293.85","40,483.21","40,186.29",62.56M,0.34%,
"Nov 05, 2019","40,248.23","40,445.67","40,466.55","40,053.55",45.38M,-0.13%,
"Nov 06, 2019","40,469.78","40,311.85","40,606.91","40,037.53",37.68M,0.55%,
"Nov 07, 2019","40,653.74","40,625.64","40,688.27","40,421.07",30.17M,0.45%,
"Nov 08, 2019","40,323.61","40,630.56","40,749.33","40,263.94",42.61M,-0.81%,
"Nov 11, 2019","40,345.08","40,316.50","40,417.44","40,150.97",29.53M,0.05%,
"Nov 13, 2019","40,116.06","40,346.43","40,447.17","40,061.23",37.71M,-0.57%,
"Nov 14, 2019","40,286.48","40,178.93","40,348.61","40,026.99",27.75M,0.42%,
"Nov 15, 2019","40,356.69","40,408.20","40,650.06","40,308.09",25.75M,0.17%,
"Nov 18, 2019","40,284.19","40,431.08","40,542.40","40,221.97",28.72M,-0.18%,
"Nov 19, 2019","40,469.70","40,455.36","40,544.13","40,290.21",39.07M,0.46%,
"Nov 20, 2019","40,651.64","40,729.80","40,816.38","40,575.96",32.31M,0.45%,
"Nov 21, 2019","40,575.17","40,737.31","40,744.85","40,534.12",21.78M,-0.19%,
"Nov 22, 2019","40,359.41","40,653.17","40,653.17","40,276.83",21.70M,-0.53%,
"Nov 25, 2019","40,889.23","40,439.66","40,931.71","40,393.90",28.56M,1.31%,
"Nov 26, 2019","40,821.30","41,022.85","41,120.28","40,710.20",32.81M,-0.17%,
"Nov 27, 2019","41,020.61","40,979.39","41,075.76","40,848.70",32.43M,0.49%,
"Nov 28, 2019","41,130.17","41,161.54","41,163.79","40,996.08",30.88M,0.27%,
"Nov 29, 2019","40,793.81","41,138.26","41,143.22","40,664.18",46.68M,-0.82%,
"Dec 02, 2019","40,802.17","41,072.94","41,093.99","40,707.63",39.79M,0.02%,
"Dec 03, 2019","40,675.45","40,852.61","40,885.03","40,554.04",33.70M,-0.31%,
"Dec 04, 2019","40,850.29","40,606.01","40,886.87","40,475.83",44.45M,0.43%,
"Dec 05, 2019","40,779.59","40,988.14","41,002.41","40,720.17",33.05M,-0.17%,
"Dec 06, 2019","40,445.15","40,952.13","40,952.13","40,337.53",33.06M,-0.82%,
"Dec 09, 2019","40,487.43","40,527.24","40,645.63","40,336.56",32.55M,0.10%,
"Dec 10, 2019","40,239.88","40,588.81","40,588.81","40,208.70",31.36M,-0.61%,
"Dec 11, 2019","40,412.57","40,285.20","40,466.13","40,135.37",55.53M,0.43%,
"Dec 12, 2019","40,581.71","40,561.34","40,712.65","40,490.69",41.32M,0.42%,
"Dec 13, 2019","41,009.71","40,754.82","41,055.80","40,736.70",27.87M,1.05%,
"Dec 16, 2019","40,938.72","41,168.85","41,185.03","40,917.93",21.64M,-0.17%,
"Dec 17, 2019","41,352.17","41,052.36","41,401.65","41,005.18",18.99M,1.01%,
"Dec 18, 2019","41,558.57","41,442.75","41,614.77","41,358.47",24.27M,0.50%,
"Dec 19, 2019","41,673.92","41,571.82","41,719.29","41,456.40",33.29M,0.28%,
"Dec 20, 2019","41,681.54","41,746.20","41,809.96","41,636.11",33.64M,0.02%,
"Dec 23, 2019","41,642.66","41,548.26","41,701.62","41,474.61",6.25M,-0.09%,
"Dec 24, 2019","41,461.26","41,684.51","41,702.98","41,423.07",4.36M,-0.44%,
"Dec 26, 2019","41,163.76","41,543.80","41,543.80","41,132.89",5.65M,-0.72%,
"Dec 27, 2019","41,575.14","41,297.08","41,611.27","41,264.92",6.11M,1.00%,
"Dec 30, 2019","41,558.00","41,686.27","41,714.73","41,453.38",5.74M,-0.04%,
"Dec 31, 2019","41,253.74","41,607.49","41,607.49","41,184.73",5.58M,-0.73%,
"Jan 01, 2020","41,306.02","41,349.36","41,443.52","41,251.18",4.68M,0.13%,
"Jan 02, 2020","41,626.64","41,340.27","41,649.29","41,328.45",5.25M,0.78%,
"Jan 03, 2020","41,464.61","41,634.51","41,636.18","41,348.68",8.88M,-0.39%,
"Jan 06, 2020","40,676.63","41,378.34","41,378.34","40,613.96",8.75M,-1.90%,
"Jan 07, 2020","40,869.47","40,983.04","41,230.14","40,727.37",11.87M,0.47%,
"Jan 08, 2020","40,817.74","40,574.83","40,866.36","40,476.55",18.20M,-0.13%,
"Jan 09, 2020","41,452.35","41,216.67","41,482.12","41,175.72",7.80M,1.55%,
"Jan 10, 2020","41,599.72","41,568.20","41,775.11","41,447.80",13.17M,0.36%,
"Jan 13, 2020","41,859.69","41,788.21","41,899.63","41,720.76",10.57M,0.62%,
"Jan 14, 2020","41,952.63","41,883.09","41,994.26","41,770.90",14.12M,0.22%,
"Jan 15, 2020","41,872.73","41,969.86","41,969.86","41,648.11",6.14M,-0.19%,
"Jan 16, 2020","41,932.56","41,924.74","42,059.45","41,812.28",6.59M,0.14%,
"Jan 17, 2020","41,945.37","41,929.02","42,063.93","41,850.29",9.45M,0.03%,
"Jan 20, 2020","41,528.91","42,263.00","42,273.87","41,503.37",7.53M,-0.99%,
"Jan 21, 2020","41,323.81","41,487.57","41,532.59","41,294.30",8.92M,-0.49%,
"Jan 22, 2020","41,115.38","41,467.13","41,532.29","41,059.04",7.66M,-0.50%,
"Jan 23, 2020","41,386.40","41,191.50","41,413.96","41,098.91",9.94M,0.66%,
"Jan 24, 2020","41,613.19","41,377.04","41,697.03","41,275.60",6.55M,0.55%,
"Jan 27, 2020","41,155.12","41,510.68","41,516.27","41,122.48",6.98M,-1.10%,
"Jan 28, 2020","40,966.86","41,299.68","41,333.25","40,869.75",9.85M,-0.46%,
"Jan 29, 2020","41,198.66","41,131.57","41,334.86","41,108.19",7.77M,0.57%,
"Jan 30, 2020","40,913.82","41,380.14","41,380.14","40,829.91",6.69M,-0.69%,
"Jan 31, 2020","40,723.49","41,146.56","41,154.49","40,671.01",11.52M,-0.47%,
"Feb 01, 2020","39,735.53","40,753.18","40,905.78","39,631.24",12.15M,-2.43%,
"Feb 03, 2020","39,872.31","39,701.02","40,014.90","39,563.07",10.55M,0.34%,
"Feb 04, 2020","40,789.38","40,178.74","40,818.94","40,117.46",15.33M,2.30%,
"Feb 05, 2020","41,142.66","40,921.71","41,177.00","40,703.32",13.88M,0.87%,
"Feb 06, 2020","41,306.03","41,209.13","41,405.43","41,113.11",15.00M,0.40%,
"Feb 07, 2020","41,141.85","41,394.41","41,394.41","41,073.36",15.33M,-0.40%,
"Feb 10, 2020","40,979.62","41,166.72","41,172.06","40,798.98",15.22M,-0.39%,
"Feb 11, 2020","41,216.14","41,183.39","41,444.34","41,179.14",7.68M,0.58%,
"Feb 12, 2020","41,565.90","41,330.85","41,671.86","41,330.85",9.55M,0.85%,
"Feb 13, 2020","41,459.79","41,707.21","41,709.30","41,338.31",9.12M,-0.26%,
"Feb 14, 2020","41,257.74","41,510.19","41,702.36","41,183.13",9.76M,-0.49%,
"Feb 17, 2020","41,055.69","41,324.04","41,420.34","41,030.58",6.86M,-0.49%,
"Feb 18, 2020","40,894.38","41,042.46","41,042.46","40,610.95",12.31M,-0.39%,
"Feb 19, 2020","41,323.00","41,121.51","41,357.16","41,048.93",5.60M,1.05%,
"Feb 20, 2020","41,170.12","41,334.96","41,399.93","41,134.31",8.39M,-0.37%,
"Feb 24, 2020","40,363.23","41,037.01","41,037.01","40,306.36",8.13M,-1.96%,
"Feb 25, 2020","40,281.20","40,497.72","40,536.00","40,220.59",7.26M,-0.20%,
"Feb 26, 2020","39,888.96","40,194.89","40,255.39","39,760.39",9.04M,-0.97%,
"Feb 27, 2020","39,745.66","39,947.80","39,947.80","39,423.27",9.58M,-0.36%,
"Feb 28, 2020","38,297.29","39,087.47","39,087.47","38,219.97",12.69M,-3.64%,
"Mar 02, 2020","38,144.02","38,910.95","39,083.17","37,785.99",13.39M,-0.40%,
"Mar 03, 2020","38,623.70","38,480.89","38,754.24","38,142.30",10.64M,1.26%,
"Mar 04, 2020","38,409.48","38,715.72","38,791.70","37,846.10",15.31M,-0.55%,
"Mar 05, 2020","38,470.61","38,604.25","38,887.80","38,386.68",13.50M,0.16%,
"Mar 06, 2020","37,576.62","37,613.96","37,747.07","37,011.09",18.97M,-2.32%,
"Mar 09, 2020","35,634.95","36,950.20","36,950.20","35,109.18",18.83M,-5.17%,
"Mar 11, 2020","35,697.40","35,468.90","36,021.51","35,261.92",27.85M,0.18%,
"Mar 12, 2020","32,778.14","34,472.50","34,472.50","32,493.10",25.15M,-8.18%,
"Mar 13, 2020","34,103.48","31,214.13","34,769.48","29,388.97",32.59M,4.04%,
"Mar 16, 2020","31,390.07","33,103.24","33,103.24","31,276.30",18.14M,-7.96%,
"Mar 17, 2020","30,579.09","31,611.57","32,047.98","30,394.94",21.53M,-2.58%,
"Mar 18, 2020","28,869.51","30,968.84","31,101.77","28,613.05",31.29M,-5.59%,
"Mar 19, 2020","28,288.23","27,773.36","29,370.53","26,714.46",33.15M,-2.01%,
"Mar 20, 2020","29,915.96","28,460.82","30,418.20","27,932.67",32.11M,5.75%,
"Mar 23, 2020","25,981.24","27,608.80","27,900.83","25,880.83",21.79M,-13.15%,
"Mar 24, 2020","26,674.03","27,056.23","27,462.87","25,638.90",24.68M,2.67%,
"Mar 25, 2020","28,535.78","26,499.81","28,790.19","26,359.91",141.50M,6.98%,
"Mar 26, 2020","29,946.77","29,073.71","30,099.91","28,566.34",35.01M,4.94%,
"Mar 27, 2020","29,815.59","30,747.81","31,126.03","29,346.99",116.92M,-0.44%,
"Mar 30, 2020","28,440.32","29,226.55","29,497.57","28,290.99",23.24M,-4.61%,
"Mar 31, 2020","29,468.49","29,294.94","29,770.88","28,667.36",26.40M,3.62%,
"Apr 01, 2020","28,265.31","29,505.33","29,505.98","28,073.43",18.00M,-4.08%,
"Apr 03, 2020","27,590.95","28,623.53","28,639.12","27,500.79",18.91M,-2.39%,
"Apr 07, 2020","30,067.21","28,898.36","30,157.65","28,602.31",21.87M,8.97%,
"Apr 08, 2020","29,893.96","29,701.92","31,227.97","29,602.94",24.70M,-0.58%,
"Apr 09, 2020","31,159.62","30,571.19","31,225.20","30,420.22",18.77M,4.23%,
"Apr 13, 2020","30,690.02","31,195.72","31,195.72","30,474.15",16.14M,-1.51%,
"Apr 15, 2020","30,379.81","31,277.11","31,568.36","30,222.07",23.62M,-1.01%,
"Apr 16, 2020","30,602.61","30,095.51","30,800.20","30,016.17",16.86M,0.73%,
"Apr 17, 2020","31,588.72","31,656.68","31,718.73","30,960.94",22.22M,3.22%,
"Apr 20, 2020","31,648.00","32,056.19","32,056.47","31,490.26",17.21M,0.19%,
"Apr 21, 2020","30,636.71","30,836.19","30,900.12","30,378.26",19.67M,-3.20%,
"Apr 22, 2020","31,379.55","30,856.14","31,471.14","30,578.55",21.04M,2.42%,
"Apr 23, 2020","31,863.08","31,646.45","31,959.02","31,292.92",24.37M,1.54%,
"Apr 24, 2020","31,327.22","31,426.62","31,842.24","31,278.27",17.57M,-1.68%,
"Apr 27, 2020","31,743.08","31,659.04","32,103.70","31,651.58",12.86M,1.33%,
"Apr 28, 2020","32,114.52","32,101.91","32,199.91","31,661.34",15.61M,1.17%,
"Apr 29, 2020","32,720.16","32,311.04","32,897.59","32,171.65",15.95M,1.89%,
"Apr 30, 2020","33,717.62","33,381.19","33,887.25","33,354.93",21.08M,3.05%,
"May 04, 2020","31,715.35","32,748.14","32,748.14","31,632.02",18.34M,-5.94%,
"May 05, 2020","31,453.51","32,182.90","32,264.00","31,403.57",19.17M,-0.83%,
"May 06, 2020","31,685.75","31,577.63","31,970.84","31,158.75",19.21M,0.74%,
"May 07, 2020","31,443.38","31,677.69","31,705.25","31,362.87",19.87M,-0.76%,
"May 08, 2020","31,642.70","32,083.32","32,088.51","31,598.00",15.87M,0.63%,
"May 11, 2020","31,561.22","32,030.34","32,301.58","31,500.87",18.07M,-0.26%,
"May 12, 2020","31,371.12","31,342.93","31,536.89","30,844.66",23.13M,-0.60%,
"May 13, 2020","32,008.61","32,841.87","32,845.48","31,901.92",18.42M,2.03%,
"May 14, 2020","31,122.89","31,466.33","31,630.94","31,052.65",15.20M,-2.77%,
"May 15, 2020","31,097.73","31,296.28","31,296.28","30,770.48",13.00M,-0.08%,
"May 18, 2020","30,028.98","31,248.26","31,248.26","29,968.45",19.47M,-3.44%,
"May 19, 2020","30,196.17","30,450.74","30,739.96","30,116.82",18.75M,0.56%,
"May 20, 2020","30,818.61","30,159.59","30,878.31","30,157.75",16.14M,2.06%,
"May 21, 2020","30,932.90","30,904.29","31,188.79","30,765.32",15.51M,0.37%,
"May 22, 2020","30,672.59","30,822.78","31,107.91","30,474.88",20.61M,-0.84%,
"May 26, 2020","30,609.30","30,864.27","31,086.70","30,512.14",188.28M,-0.21%,
"May 27, 2020","31,605.22","30,793.11","31,660.60","30,525.68",20.53M,3.25%,
"May 28, 2020","32,200.59","31,827.80","32,267.23","31,641.77",27.45M,1.88%,
"May 29, 2020","32,424.10","32,041.29","32,480.52","31,823.80",37.05M,0.69%,
"Jun 01, 2020","33,303.52","32,906.05","33,673.83","32,876.55",22.87M,2.71%,
"Jun 02, 2020","33,825.53","33,450.19","33,866.63","33,301.29",75.58M,1.57%,
"Jun 03, 2020","34,109.54","34,185.41","34,488.69","34,027.50",18.38M,0.84%,
"Jun 04, 2020","33,980.70","34,072.50","34,310.14","33,711.24",17.90M,-0.38%,
"Jun 05, 2020","34,287.24","34,198.55","34,405.43","33,958.02",24.63M,0.90%,
"Jun 08, 2020","34,370.58","34,841.17","34,927.80","34,211.83",25.68M,0.24%,
"Jun 09, 2020","33,956.69","34,520.79","34,811.29","33,881.19",19.24M,-1.20%,
"Jun 10, 2020","34,247.05","34,029.14","34,350.17","33,949.46",15.47M,0.86%,
"Jun 11, 2020","33,538.37","34,214.69","34,219.39","33,480.42",20.95M,-2.07%,
"Jun 12, 2020","33,780.89","32,436.69","33,856.27","32,348.10",23.04M,0.72%,
"Jun 15, 2020","33,228.80","33,670.55","33,670.55","32,923.74",18.37M,-1.63%,
"Jun 16, 2020","33,605.22","33,853.72","34,022.01","32,953.30",27.42M,1.13%,
"Jun 17, 2020","33,507.92","33,438.31","33,933.66","33,332.96",20.22M,-0.29%,
"Jun 18, 2020","34,208.05","33,371.52","34,276.01","33,371.52",21.22M,2.09%,
"Jun 19, 2020","34,731.73","34,335.38","34,848.37","34,136.39",27.85M,1.53%,
"Jun 22, 2020","34,911.32","34,892.03","35,213.52","34,794.40",25.11M,0.52%,
"Jun 23, 2020","35,430.43","35,015.73","35,482.16","34,843.69",25.21M,1.49%,
"Jun 24, 2020","34,868.98","35,679.74","35,706.55","34,794.93",26.64M,-1.58%,
"Jun 25, 2020","34,842.10","34,525.39","35,081.61","34,499.78",24.56M,-0.08%,
"Jun 26, 2020","35,171.27","35,144.78","35,254.88","34,910.34",24.78M,0.94%,
"Jun 29, 2020","34,961.52","34,926.95","35,032.36","34,662.06",18.33M,-0.60%,
"Jun 30, 2020","34,915.80","35,168.30","35,233.91","34,812.80",18.54M,-0.13%,
"Jul 01, 2020","35,414.45","35,009.59","35,467.23","34,927.20",19.38M,1.43%,
"Jul 02, 2020","35,843.70","35,604.00","36,014.92","35,595.36",20.63M,1.21%,
"Jul 03, 2020","36,021.42","36,025.38","36,110.21","35,872.38",16.45M,0.50%,
"Jul 06, 2020","36,487.28","36,313.46","36,661.66","36,254.02",22.28M,1.29%,
"Jul 07, 2020","36,674.52","36,660.35","36,723.27","36,271.09",20.65M,0.51%,
"Jul 08, 2020","36,329.01","36,738.38","36,828.43","36,234.17",24.84M,-0.94%,
"Jul 09, 2020","36,737.69","36,450.69","36,806.30","36,422.30",17.40M,1.12%,
"Jul 10, 2020","36,594.33","36,555.13","36,748.89","36,401.11",20.94M,-0.39%,
"Jul 13, 2020","36,693.69","36,880.66","37,024.20","36,533.96",16.50M,0.27%,
"Jul 14, 2020","36,033.06","36,517.28","36,538.10","35,877.42",14.10M,-1.80%,
"Jul 15, 2020","36,051.81","36,314.76","36,810.25","35,894.96",23.52M,0.05%,
"Jul 16, 2020","36,471.68","36,401.20","36,524.62","36,038.41",18.52M,1.16%,
"Jul 17, 2020","37,020.14","36,547.75","37,125.98","36,512.92",16.47M,1.50%,
"Jul 20, 2020","37,418.99","37,409.03","37,478.87","37,185.78",20.07M,1.08%,
"Jul 21, 2020","37,930.33","37,823.61","37,990.55","37,742.05",22.68M,1.37%,
"Jul 22, 2020","37,871.52","38,178.07","38,199.27","37,601.62",22.28M,-0.16%,
"Jul 23, 2020","38,140.47","37,814.92","38,225.03","37,738.59",19.65M,0.71%,
"Jul 24, 2020","38,128.90","37,949.59","38,235.73","37,748.41",19.89M,-0.03%,
"Jul 27, 2020","37,934.73","38,275.34","38,275.34","37,769.44",18.65M,-0.51%,
"Jul 28, 2020","38,492.95","38,052.18","38,554.72","37,998.13",15.46M,1.47%,
"Jul 29, 2020","38,071.13","38,427.15","38,617.03","37,884.41",17.55M,-1.10%,
"Jul 30, 2020","37,736.07","38,262.83","38,413.81","37,678.42",14.78M,-0.88%,
"Jul 31, 2020","37,606.89","37,847.88","37,897.78","37,431.68",20.24M,-0.34%,
"Aug 03, 2020","36,939.60","37,595.73","37,596.02","36,911.23",14.33M,-1.77%,
"Aug 04, 2020","37,687.91","37,092.86","37,745.60","36,987.73",15.05M,2.03%,
"Aug 05, 2020","37,663.33","37,892.36","38,139.96","37,550.60",19.75M,-0.07%,
"Aug 06, 2020","38,025.45","37,946.80","38,221.40","37,755.10",16.63M,0.96%,
"Aug 07, 2020","38,040.57","37,951.07","38,109.68","37,787.38",15.26M,0.04%,
"Aug 10, 2020","38,182.08","38,168.42","38,430.69","38,073.29",17.23M,0.37%,
"Aug 11, 2020","38,407.01","38,371.34","38,556.27","38,313.06",18.73M,0.59%,
"Aug 12, 2020","38,369.63","38,321.13","38,414.37","38,125.81",25.32M,-0.10%,
"Aug 13, 2020","38,310.49","38,456.64","38,516.85","38,215.05",15.39M,-0.15%,
"Aug 14, 2020","37,877.34","38,432.94","38,540.57","37,654.92",18.63M,-1.13%,
"Aug 17, 2020","38,050.78","38,062.07","38,119.38","37,734.14",21.52M,0.46%,
"Aug 18, 2020","38,528.32","38,084.70","38,571.23","38,062.01",13.61M,1.26%,
"Aug 19, 2020","38,614.79","38,727.89","38,788.51","38,550.65",12.76M,0.22%,
"Aug 20, 2020","38,220.39","38,283.90","38,402.45","38,155.78",15.82M,-1.02%,
"Aug 21, 2020","38,434.72","38,471.93","38,579.83","38,411.37",16.76M,0.56%,
"Aug 24, 2020","38,799.08","38,566.96","38,894.94","38,545.76",28.05M,0.95%,
"Aug 25, 2020","38,843.88","38,948.46","39,008.89","38,679.67",15.73M,0.12%,
"Aug 26, 2020","39,073.92","38,930.18","39,111.55","38,765.09",16.41M,0.59%,
"Aug 27, 2020","39,113.47","39,293.53","39,326.98","39,046.94",14.54M,0.10%,
"Aug 28, 2020","39,467.31","39,264.48","39,579.58","39,235.03",22.48M,0.90%,
"Aug 31, 2020","38,628.29","39,888.15","40,010.17","38,395.89",27.94M,-2.13%,
"Sep 01, 2020","38,900.80","38,754.00","39,226.82","38,542.11",22.03M,0.71%,
"Sep 02, 2020","39,086.03","38,892.64","39,141.84","38,736.22",17.13M,0.48%,
"Sep 03, 2020","38,990.94","39,165.80","39,236.36","38,943.43",9.19M,-0.24%,
"Sep 04, 2020","38,357.18","38,325.00","38,729.66","38,249.77",15.42M,-1.63%,
"Sep 07, 2020","38,417.23","38,284.78","38,519.92","38,060.74",12.51M,0.16%,
"Sep 08, 2020","38,365.35","38,498.07","38,746.48","38,275.45",11.95M,-0.14%,
"Sep 09, 2020","38,193.92","37,988.56","38,252.67","37,935.26",13.98M,-0.45%,
"Sep 10, 2020","38,840.32","38,516.88","38,878.25","38,367.07",16.46M,1.69%,
"Sep 11, 2020","38,854.55","38,865.17","38,978.52","38,711.80",11.38M,0.04%,
"Sep 14, 2020","38,756.63","39,073.51","39,230.16","38,573.17",14.71M,-0.25%,
"Sep 15, 2020","39,044.35","38,904.67","39,102.25","38,753.68",11.62M,0.74%,
"Sep 16, 2020","39,302.85","39,161.01","39,359.51","39,037.96",11.72M,0.66%,
"Sep 17, 2020","38,979.85","39,120.64","39,234.81","38,926.34",11.36M,-0.82%,
"Sep 18, 2020","38,845.82","39,200.42","39,200.42","38,635.73",14.25M,-0.34%,
"Sep 21, 2020","38,034.14","38,812.69","38,990.76","37,938.53",15.82M,-2.09%,
"Sep 22, 2020","37,734.08","38,200.71","38,209.97","37,531.14",15.32M,-0.79%,
"Sep 23, 2020","37,668.42","38,124.94","38,140.07","37,313.09",15.03M,-0.17%,
"Sep 24, 2020","36,553.60","37,282.18","37,304.26","36,495.98",13.87M,-2.96%,
"Sep 25, 2020","37,388.66","36,991.89","37,471.17","36,730.52",13.48M,2.28%,
"Sep 28, 2020","37,981.63","37,756.25","38,035.87","37,544.05",13.59M,1.59%,
"Sep 29, 2020","37,973.22","38,176.86","38,235.94","37,831.35",10.63M,-0.02%,
"Sep 30, 2020","38,067.93","38,068.89","38,236.34","37,828.11",18.43M,0.25%,
"Oct 01, 2020","38,697.05","38,410.20","38,738.89","38,410.20",12.91M,1.65%,
"Oct 05, 2020","38,973.70","38,956.78","39,263.85","38,819.89",15.48M,0.71%,
"Oct 06, 2020","39,574.57","39,336.34","39,623.76","39,191.10",11.27M,1.54%,
"Oct 07, 2020","39,878.95","39,633.19","39,968.04","39,450.82",15.02M,0.77%,
"Oct 08, 2020","40,182.67","40,204.32","40,468.88","40,062.23",14.38M,0.76%,
"Oct 09, 2020","40,509.49","40,226.25","40,585.36","40,066.54",16.60M,0.81%,
"Oct 12, 2020","40,593.80","40,716.95","40,905.49","40,387.40",17.59M,0.21%,
"Oct 13, 2020","40,625.51","40,592.54","40,786.82","40,461.97",11.05M,0.08%,
"Oct 14, 2020","40,794.74","40,623.19","40,880.25","40,279.55",15.02M,0.42%,
"Oct 15, 2020","39,728.41","41,048.05","41,048.05","39,667.47",30.39M,-2.61%,
"Oct 16, 2020","39,982.98","39,936.61","40,125.71","39,699.42",10.96M,0.64%,
"Oct 19, 2020","40,431.60","40,318.57","40,519.48","40,211.22",12.25M,1.12%,
"Oct 20, 2020","40,544.37","40,420.29","40,732.01","40,305.59",12.09M,0.28%,
"Oct 21, 2020","40,707.31","40,767.14","40,976.02","40,150.48",16.74M,0.40%,
"Oct 22, 2020","40,558.49","40,531.31","40,721.57","40,309.05",13.93M,-0.37%,
"Oct 23, 2020","40,685.50","40,728.39","40,811.12","40,590.90",12.40M,0.31%,
"Oct 26, 2020","40,145.50","40,649.76","40,724.40","39,948.29",10.09M,-1.33%,
"Oct 27, 2020","40,522.10","40,199.08","40,555.60","39,978.39",13.90M,0.94%,
"Oct 28, 2020","39,922.46","40,664.35","40,664.35","39,774.60",29.43M,-1.48%,
"Oct 29, 2020","39,749.85","39,537.17","40,010.83","39,524.25",19.51M,-0.43%,
"Oct 30, 2020","39,614.07","39,779.82","39,988.25","39,241.87",12.05M,-0.34%,
"Nov 02, 2020","39,757.58","39,880.38","39,968.03","39,334.92",15.35M,0.36%,
"Nov 03, 2020","40,261.13","39,990.75","40,354.73","39,952.79",21.35M,1.27%,
"Nov 04, 2020","40,616.14","40,171.71","40,693.51","40,076.47",20.88M,0.88%,
"Nov 05, 2020","41,340.16","41,112.12","41,370.91","41,030.17",42.63M,1.78%,
"Nov 06, 2020","41,893.06","41,438.76","41,954.93","41,383.29",18.96M,1.34%,
"Nov 09, 2020","42,597.43","42,273.97","42,645.33","42,263.64",24.30M,1.68%,
"Nov 10, 2020","43,277.65","42,959.25","43,316.44","42,660.09",28.70M,1.60%,
"Nov 11, 2020","43,593.67","43,444.06","43,708.47","42,970.21",30.34M,0.73%,
"Nov 12, 2020","43,357.19","43,291.89","43,543.96","43,127.55",14.47M,-0.54%,
